SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 3/13/2015
TIME: 12:04 PM

STIMULUS, RESPONSE
 8.998400E+9,   4.462E-1
 8.998500E+9,   4.477E-1
 8.998600E+9,   4.462E-1
 8.998700E+9,   4.488E-1
 8.998800E+9,   4.467E-1
 8.998900E+9,   4.482E-1
 8.999000E+9,   4.462E-1
 8.999100E+9,   4.488E-1
 8.999200E+9,   4.477E-1
 8.999300E+9,   4.482E-1
 8.999400E+9,   4.477E-1
 8.999500E+9,   4.477E-1
 8.999600E+9,   4.488E-1
 8.999700E+9,   4.472E-1
 8.999800E+9,   4.477E-1
 8.999900E+9,   4.488E-1
 9.000000E+9,   4.482E-1
 9.000100E+9,   4.493E-1
 9.000200E+9,   4.482E-1
 9.000300E+9,   4.431E-1
 9.000400E+9,   4.488E-1
 9.000500E+9,   4.482E-1
 9.000600E+9,   4.488E-1
 9.000700E+9,   4.493E-1
 9.000800E+9,   4.482E-1
 9.000900E+9,   4.493E-1
 9.001000E+9,   4.477E-1
 9.001100E+9,   4.503E-1
 9.001200E+9,   4.498E-1
 9.001300E+9,   4.493E-1
 9.001400E+9,   4.493E-1
 9.001500E+9,   4.488E-1
 9.001600E+9,   4.508E-1
 9.001700E+9,   4.493E-1
 9.001800E+9,   4.488E-1
 9.001900E+9,   4.498E-1
 9.002000E+9,   4.493E-1
 9.002100E+9,   4.508E-1
 9.002200E+9,   4.498E-1
 9.002300E+9,   4.503E-1
 9.002400E+9,   4.477E-1
 9.002500E+9,   4.508E-1
 9.002600E+9,   4.514E-1
 9.002700E+9,   4.508E-1
 9.002800E+9,   4.508E-1
 9.002900E+9,   4.503E-1
 9.003000E+9,   4.503E-1
 9.003100E+9,   4.514E-1
 9.003200E+9,   4.519E-1
 9.003300E+9,   4.514E-1
 9.003400E+9,   4.514E-1
 9.003500E+9,   4.508E-1
 9.003600E+9,   4.503E-1
 9.003700E+9,   4.519E-1
 9.003800E+9,   4.519E-1
 9.003900E+9,   4.514E-1
 9.004000E+9,   4.524E-1
 9.004100E+9,   4.514E-1
 9.004200E+9,   4.503E-1
 9.004300E+9,   4.519E-1
 9.004400E+9,   4.529E-1
 9.004500E+9,   4.524E-1
 9.004600E+9,   4.529E-1
 9.004700E+9,   4.514E-1
 9.004800E+9,   4.529E-1
 9.004900E+9,   4.519E-1
 9.005000E+9,   4.534E-1
 9.005100E+9,   4.540E-1
 9.005200E+9,   4.524E-1
 9.005300E+9,   4.534E-1
 9.005400E+9,   4.519E-1
 9.005500E+9,   4.529E-1
 9.005600E+9,   4.524E-1
 9.005700E+9,   4.524E-1
 9.005800E+9,   4.524E-1
 9.005900E+9,   4.534E-1
 9.006000E+9,   4.534E-1
 9.006100E+9,   4.550E-1
 9.006200E+9,   4.524E-1
 9.006300E+9,   4.555E-1
 9.006400E+9,   4.550E-1
 9.006500E+9,   4.534E-1
 9.006600E+9,   4.534E-1
 9.006700E+9,   4.545E-1
 9.006800E+9,   4.545E-1
 9.006900E+9,   4.534E-1
 9.007000E+9,   4.565E-1
 9.007100E+9,   4.565E-1
 9.007200E+9,   4.534E-1
 9.007300E+9,   4.550E-1
 9.007400E+9,   4.545E-1
 9.007500E+9,   4.545E-1
 9.007600E+9,   4.534E-1
 9.007700E+9,   4.555E-1
 9.007800E+9,   4.540E-1
 9.007900E+9,   4.545E-1
 9.008000E+9,   4.555E-1
 9.008100E+9,   4.555E-1
 9.008200E+9,   4.565E-1
 9.008300E+9,   4.560E-1
 9.008400E+9,   4.555E-1
 9.008500E+9,   4.524E-1
 9.008600E+9,   4.581E-1
 9.008700E+9,   4.571E-1
 9.008800E+9,   4.571E-1
 9.008900E+9,   4.565E-1
 9.009000E+9,   4.576E-1
 9.009100E+9,   4.565E-1
 9.009200E+9,   4.560E-1
 9.009300E+9,   4.571E-1
 9.009400E+9,   4.565E-1
 9.009500E+9,   4.571E-1
 9.009600E+9,   4.576E-1
 9.009700E+9,   4.581E-1
 9.009800E+9,   4.534E-1
 9.009900E+9,   4.581E-1
 9.010000E+9,   4.576E-1
 9.010100E+9,   4.597E-1
 9.010200E+9,   4.581E-1
 9.010300E+9,   4.581E-1
 9.010400E+9,   4.591E-1
 9.010500E+9,   4.586E-1
 9.010600E+9,   4.581E-1
 9.010700E+9,   4.581E-1
 9.010800E+9,   4.602E-1
 9.010900E+9,   4.576E-1
 9.011000E+9,   4.586E-1
 9.011100E+9,   4.602E-1
 9.011200E+9,   4.597E-1
 9.011300E+9,   4.586E-1
 9.011400E+9,   4.597E-1
 9.011500E+9,   4.607E-1
 9.011600E+9,   4.581E-1
 9.011700E+9,   4.597E-1
 9.011800E+9,   4.602E-1
 9.011900E+9,   4.617E-1
 9.012000E+9,   4.602E-1
 9.012100E+9,   4.597E-1
 9.012200E+9,   4.602E-1
 9.012300E+9,   4.602E-1
 9.012400E+9,   4.612E-1
 9.012500E+9,   4.602E-1
 9.012600E+9,   4.617E-1
 9.012700E+9,   4.612E-1
 9.012800E+9,   4.623E-1
 9.012900E+9,   4.591E-1
 9.013000E+9,   4.607E-1
 9.013100E+9,   4.628E-1
 9.013200E+9,   4.612E-1
 9.013300E+9,   4.633E-1
 9.013400E+9,   4.623E-1
 9.013500E+9,   4.628E-1
 9.013600E+9,   4.607E-1
 9.013700E+9,   4.633E-1
 9.013800E+9,   4.623E-1
 9.013900E+9,   4.633E-1
 9.014000E+9,   4.638E-1
 9.014100E+9,   4.617E-1
 9.014200E+9,   4.628E-1
 9.014300E+9,   4.628E-1
 9.014400E+9,   4.633E-1
 9.014500E+9,   4.633E-1
 9.014600E+9,   4.648E-1
 9.014700E+9,   4.638E-1
 9.014800E+9,   4.638E-1
 9.014900E+9,   4.638E-1
 9.015000E+9,   4.648E-1
 9.015100E+9,   4.648E-1
 9.015200E+9,   4.648E-1
 9.015300E+9,   4.648E-1
 9.015400E+9,   4.648E-1
 9.015500E+9,   4.659E-1
 9.015600E+9,   4.648E-1
 9.015700E+9,   4.643E-1
 9.015800E+9,   4.654E-1
 9.015900E+9,   4.654E-1
 9.016000E+9,   4.623E-1
 9.016100E+9,   4.664E-1
 9.016200E+9,   4.617E-1
 9.016300E+9,   4.669E-1
 9.016400E+9,   4.669E-1
 9.016500E+9,   4.659E-1
 9.016600E+9,   4.664E-1
 9.016700E+9,   4.664E-1
 9.016800E+9,   4.680E-1
 9.016900E+9,   4.674E-1
 9.017000E+9,   4.685E-1
 9.017100E+9,   4.680E-1
 9.017200E+9,   4.669E-1
 9.017300E+9,   4.674E-1
 9.017400E+9,   4.680E-1
 9.017500E+9,   4.664E-1
 9.017600E+9,   4.680E-1
 9.017700E+9,   4.685E-1
 9.017800E+9,   4.695E-1
 9.017900E+9,   4.685E-1
 9.018000E+9,   4.654E-1
